"Family","Species","species","k_m","k_sd","Qc_m","Qc_sd","Qn_m","Qn_sd","Qp_m","Qp_sd","Dc_m","Dc_sd","Dn_m","Dn_sd","Dp_m","Dp_sd","trophic_guild_predicted","alpha_m","alpha_sd","f0_m","f0_sd","theta_m","lwa_m","lwa_sd","lwb_m","lwb_sd","h_m","r_m","v_m","linf_m","F0nz_m","F0nz_sd","F0pz_m","F0pz_sd","ac_m","an_m","ap_m"
"Chaetodontidae","Chaetodon guentheri","Chaetodon_guentheri",0.511119154964889,0.116007356149331,36.5656321280914,0.431346354915055,9.12174721498231,0.123495571384565,4.63207059336782,0.113154745937421,32.0749346559078,2.50476808764694,5.28067865867401,0.421730597553289,0.788636511878536,0.114184132704978,3,0.763456026677273,0.0343649088289402,0.0021829509152857,0.000418812936399542,1.49251893742442,0.02291,0.0118367346938776,3.01,0.0867346938775512,2.82,2.66634,21,18,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon guentheri","Chaetodon_guentheri",0.521827895004594,0.116654032460091,36.5656321280914,0.431346354915055,9.12174721498231,0.123495571384565,4.63207059336782,0.113154745937421,32.0749346559078,2.50476808764694,5.28067865867401,0.421730597553289,0.788636511878536,0.114184132704978,3,0.763456026677273,0.0343649088289402,0.00236201516889546,0.000418812936399542,1.49251893742442,0.02291,0.0118367346938776,3.01,0.0867346938775512,2.82,2.66634,22,18,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon guentheri","Chaetodon_guentheri",0.567851964199892,0.123080184361764,36.5656321280914,0.431346354915055,9.12174721498231,0.123495571384565,4.63207059336782,0.113154745937421,32.0749346559078,2.50476808764694,5.28067865867401,0.421730597553289,0.788636511878536,0.114184132704978,3,0.763456026677273,0.0343649088289402,0.00322068657658205,0.000418812936399542,1.49251893742442,0.02291,0.0118367346938776,3.01,0.0867346938775512,2.82,2.66634,26,18,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon guentheri","Chaetodon_guentheri",0.58020919594946,0.125821984188977,36.5656321280914,0.431346354915055,9.12174721498231,0.123495571384565,4.63207059336782,0.113154745937421,32.0749346559078,2.50476808764694,5.28067865867401,0.421730597553289,0.788636511878536,0.114184132704978,3,0.763456026677273,0.0343649088289402,0.00347579441788427,0.000418812936399542,1.49251893742442,0.02291,0.0118367346938776,3.01,0.0867346938775512,2.82,2.66634,27,18,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon guttatissimus","Chaetodon_guttatissimus",0.755210873144085,0.156775139645643,36.458009574811,0.431220254781965,9.11853145345394,0.123493189299089,4.62676049545333,0.1134383331904,36.5175587751493,1.73484460661875,6.15805142165645,0.409819214945785,0.868022922935225,0.118454447389116,3,0.763456026677273,0.0343649088289402,0.00322068657658205,0.000418812936399542,1.49251893742442,0.02291,0.0118367346938776,3.01,0.0867346938775512,3.07,2.454205,26,12,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon guttatissimus","Chaetodon_guttatissimus",0.771626561733608,0.160171563213471,36.458009574811,0.431220254781965,9.11853145345394,0.123493189299089,4.62676049545333,0.1134383331904,36.5175587751493,1.73484460661875,6.15805142165645,0.409819214945785,0.868022922935225,0.118454447389116,3,0.763456026677273,0.0343649088289402,0.00347579441788427,0.000418812936399542,1.49251893742442,0.02291,0.0118367346938776,3.01,0.0867346938775512,3.07,2.454205,27,12,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon guttatissimus","Chaetodon_guttatissimus",0.788525084094804,0.164278723365061,36.458009574811,0.431220254781965,9.11853145345394,0.123493189299089,4.62676049545333,0.1134383331904,36.5175587751493,1.73484460661875,6.15805142165645,0.409819214945785,0.868022922935225,0.118454447389116,3,0.763456026677273,0.0343649088289402,0.0037492106179345,0.000418812936399542,1.49251893742442,0.02291,0.0118367346938776,3.01,0.0867346938775512,3.07,2.454205,28,12,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon guttatissimus","Chaetodon_guttatissimus",0.805922727803562,0.169137100719826,36.458009574811,0.431220254781965,9.11853145345394,0.123493189299089,4.62676049545333,0.1134383331904,36.5175587751493,1.73484460661875,6.15805142165645,0.409819214945785,0.868022922935225,0.118454447389116,3,0.763456026677273,0.0343649088289402,0.00404210803447859,0.000418812936399542,1.49251893742442,0.02291,0.0118367346938776,3.01,0.0867346938775512,3.07,2.454205,29,12,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon humeralis","Chaetodon_humeralis",0.32813534597231,0.0581619265631437,37.2235120759496,0.355775429784532,9.14282325340728,0.102142938650386,4.75508929585548,0.0970080829901381,36.5430389172068,1.7265343698085,6.23404112140247,0.406279864250602,0.892849081668059,0.118251521898692,3,0.763456026677273,0.0343649088289402,0.00276101498692847,0.000418812936399542,1.49251893742442,0.02399,0.00696938775510204,3.04,0.0663265306122448,2.72,2.398215,24,25.39999962,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon humeralis","Chaetodon_humeralis",0.335159354476163,0.0588218139630367,37.2235120759496,0.355775429784532,9.14282325340728,0.102142938650386,4.75508929585548,0.0970080829901381,36.5430389172068,1.7265343698085,6.23404112140247,0.406279864250602,0.892849081668059,0.118251521898692,3,0.763456026677273,0.0343649088289402,0.00298277690245984,0.000418812936399542,1.49251893742442,0.02399,0.00696938775510204,3.04,0.0663265306122448,2.72,2.398215,25,25.39999962,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon humeralis","Chaetodon_humeralis",0.342388957589229,0.0598100486743283,37.2235120759496,0.355775429784532,9.14282325340728,0.102142938650386,4.75508929585548,0.0970080829901381,36.5430389172068,1.7265343698085,6.23404112140247,0.406279864250602,0.892849081668059,0.118251521898692,3,0.763456026677273,0.0343649088289402,0.00322068657658205,0.000418812936399542,1.49251893742442,0.02399,0.00696938775510204,3.04,0.0663265306122448,2.72,2.398215,26,25.39999962,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon humeralis","Chaetodon_humeralis",0.349831083454759,0.0611540941046038,37.2235120759496,0.355775429784532,9.14282325340728,0.102142938650386,4.75508929585548,0.0970080829901381,36.5430389172068,1.7265343698085,6.23404112140247,0.406279864250602,0.892849081668059,0.118251521898692,3,0.763456026677273,0.0343649088289402,0.00347579441788427,0.000418812936399542,1.49251893742442,0.02399,0.00696938775510204,3.04,0.0663265306122448,2.72,2.398215,27,25.39999962,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon humeralis","Chaetodon_humeralis",0.357492922396414,0.0628781270261589,37.2235120759496,0.355775429784532,9.14282325340728,0.102142938650386,4.75508929585548,0.0970080829901381,36.5430389172068,1.7265343698085,6.23404112140247,0.406279864250602,0.892849081668059,0.118251521898692,3,0.763456026677273,0.0343649088289402,0.0037492106179345,0.000418812936399542,1.49251893742442,0.02399,0.00696938775510204,3.04,0.0663265306122448,2.72,2.398215,28,25.39999962,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon humeralis","Chaetodon_humeralis",0.36538193778268,0.0650025229326989,37.2235120759496,0.355775429784532,9.14282325340728,0.102142938650386,4.75508929585548,0.0970080829901381,36.5430389172068,1.7265343698085,6.23404112140247,0.406279864250602,0.892849081668059,0.118251521898692,3,0.763456026677273,0.0343649088289402,0.00404210803447859,0.000418812936399542,1.49251893742442,0.02399,0.00696938775510204,3.04,0.0663265306122448,2.72,2.398215,29,25.39999962,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon interruptus","Chaetodon_interruptus",0.448192094447053,0.0709632715350263,37.0487037687691,0.343224930671532,9.13052753263732,0.097121997051823,4.64465022837126,0.091726112878116,36.5080498238419,1.63314537418629,6.24856507431783,0.382598956529304,0.886325552702108,0.111387663738548,3,0.763456026677273,0.0343649088289402,0.00322068657658205,0.000418812936399542,1.49251893742442,0.02291,0.0118367346938776,3.01,0.0867346938775512,3.18913580388199,2.47026038314176,26,20,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon interruptus","Chaetodon_interruptus",0.457930702017959,0.0725054045568616,37.0487037687691,0.343224930671532,9.13052753263732,0.097121997051823,4.64465022837126,0.091726112878116,36.5080498238419,1.63314537418629,6.24856507431783,0.382598956529304,0.886325552702108,0.111387663738548,3,0.763456026677273,0.0343649088289402,0.00347579441788427,0.000418812936399542,1.49251893742442,0.02291,0.0118367346938776,3.01,0.0867346938775512,3.18913580388199,2.47026038314176,27,20,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon interruptus","Chaetodon_interruptus",0.478278632281481,0.0771888170799025,37.0487037687691,0.343224930671532,9.13052753263732,0.097121997051823,4.64465022837126,0.091726112878116,36.5080498238419,1.63314537418629,6.24856507431783,0.382598956529304,0.886325552702108,0.111387663738548,3,0.763456026677273,0.0343649088289402,0.00404210803447859,0.000418812936399542,1.49251893742442,0.02291,0.0118367346938776,3.01,0.0867346938775512,3.18913580388199,2.47026038314176,29,20,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon kleinii","Chaetodon_kleinii",0.504642822253822,0.0882277617142632,37.037008267202,0.344925142021975,9.12958885316535,0.097615661649811,4.64454920337969,0.0921065758550153,35.3861524640089,1.8311102024307,6.19370379996918,0.387437061713409,0.840799394229684,0.112662588512013,8,0.763456026677273,0.0343649088289402,0.0021829509152857,0.000418812936399542,1.49251893742442,0.0309,0.0101377551020408,3.04,0.0714285714285715,3.055,2.19658666666667,21,15,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon kleinii","Chaetodon_kleinii",0.51519180809746,0.0876476991477893,37.037008267202,0.344925142021975,9.12958885316535,0.097615661649811,4.64454920337969,0.0921065758550153,35.3861524640089,1.8311102024307,6.19370379996918,0.387437061713409,0.840799394229684,0.112662588512013,8,0.763456026677273,0.0343649088289402,0.00236201516889546,0.000418812936399542,1.49251893742442,0.0309,0.0101377551020408,3.04,0.0714285714285715,3.055,2.19658666666667,22,15,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon kleinii","Chaetodon_kleinii",0.537212827617724,0.0877020579754003,37.037008267202,0.344925142021975,9.12958885316535,0.097615661649811,4.64454920337969,0.0921065758550153,35.3861524640089,1.8311102024307,6.19370379996918,0.387437061713409,0.840799394229684,0.112662588512013,8,0.763456026677273,0.0343649088289402,0.00276101498692847,0.000418812936399542,1.49251893742442,0.0309,0.0101377551020408,3.04,0.0714285714285715,3.055,2.19658666666667,24,15,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon kleinii","Chaetodon_kleinii",0.548705436447793,0.088452184763794,37.037008267202,0.344925142021975,9.12958885316535,0.097615661649811,4.64454920337969,0.0921065758550153,35.3861524640089,1.8311102024307,6.19370379996918,0.387437061713409,0.840799394229684,0.112662588512013,8,0.763456026677273,0.0343649088289402,0.00298277690245984,0.000418812936399542,1.49251893742442,0.0309,0.0101377551020408,3.04,0.0714285714285715,3.055,2.19658666666667,25,15,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon kleinii","Chaetodon_kleinii",0.560533804017463,0.0897583210688497,37.037008267202,0.344925142021975,9.12958885316535,0.097615661649811,4.64454920337969,0.0921065758550153,35.3861524640089,1.8311102024307,6.19370379996918,0.387437061713409,0.840799394229684,0.112662588512013,8,0.763456026677273,0.0343649088289402,0.00322068657658205,0.000418812936399542,1.49251893742442,0.0309,0.0101377551020408,3.04,0.0714285714285715,3.055,2.19658666666667,26,15,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon kleinii","Chaetodon_kleinii",0.572709205480165,0.0916701992191169,37.037008267202,0.344925142021975,9.12958885316535,0.097615661649811,4.64454920337969,0.0921065758550153,35.3861524640089,1.8311102024307,6.19370379996918,0.387437061713409,0.840799394229684,0.112662588512013,8,0.763456026677273,0.0343649088289402,0.00347579441788427,0.000418812936399542,1.49251893742442,0.0309,0.0101377551020408,3.04,0.0714285714285715,3.055,2.19658666666667,27,15,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon kleinii","Chaetodon_kleinii",0.585243340425841,0.0942305397336742,37.037008267202,0.344925142021975,9.12958885316535,0.097615661649811,4.64454920337969,0.0921065758550153,35.3861524640089,1.8311102024307,6.19370379996918,0.387437061713409,0.840799394229684,0.112662588512013,8,0.763456026677273,0.0343649088289402,0.0037492106179345,0.000418812936399542,1.49251893742442,0.0309,0.0101377551020408,3.04,0.0714285714285715,3.055,2.19658666666667,28,15,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon kleinii","Chaetodon_kleinii",0.598148350346939,0.0974738510111652,37.037008267202,0.344925142021975,9.12958885316535,0.097615661649811,4.64454920337969,0.0921065758550153,35.3861524640089,1.8311102024307,6.19370379996918,0.387437061713409,0.840799394229684,0.112662588512013,8,0.763456026677273,0.0343649088289402,0.00404210803447859,0.000418812936399542,1.49251893742442,0.0309,0.0101377551020408,3.04,0.0714285714285715,3.055,2.19658666666667,29,15,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon kleinii","Chaetodon_kleinii",0.611436836879544,0.101426114745644,37.037008267202,0.344925142021975,9.12958885316535,0.097615661649811,4.64454920337969,0.0921065758550153,35.3861524640089,1.8311102024307,6.19370379996918,0.387437061713409,0.840799394229684,0.112662588512013,8,0.763456026677273,0.0343649088289402,0.00435572518606546,0.000418812936399542,1.49251893742442,0.0309,0.0101377551020408,3.04,0.0714285714285715,3.055,2.19658666666667,30,15,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon lineolatus","Chaetodon_lineolatus",0.282062675321756,0.0493986363929382,37.6743401360645,0.742831035383792,9.24273442029483,0.216765317029492,4.71945899427693,0.209352693067217,36.2479649037988,1.7317679678312,6.19122462353863,0.401114508287463,0.894563367160603,0.116890135618674,3,0.763456026677273,0.0343649088289402,0.0021829509152857,0.000418812936399542,1.49251893742442,0.02291,0.00777551020408163,2.95,0.0765306122448979,3.39,2.3444,21,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon lineolatus","Chaetodon_lineolatus",0.287963455060245,0.0491131954093022,37.6743401360645,0.742831035383792,9.24273442029483,0.216765317029492,4.71945899427693,0.209352693067217,36.2479649037988,1.7317679678312,6.19122462353863,0.401114508287463,0.894563367160603,0.116890135618674,3,0.763456026677273,0.0343649088289402,0.00236201516889546,0.000418812936399542,1.49251893742442,0.02291,0.00777551020408163,2.95,0.0765306122448979,3.39,2.3444,22,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon lineolatus","Chaetodon_lineolatus",0.300281950284108,0.0492348708530307,37.6743401360645,0.742831035383792,9.24273442029483,0.216765317029492,4.71945899427693,0.209352693067217,36.2479649037988,1.7317679678312,6.19122462353863,0.401114508287463,0.894563367160603,0.116890135618674,3,0.763456026677273,0.0343649088289402,0.00276101498692847,0.000418812936399542,1.49251893742442,0.02291,0.00777551020408163,2.95,0.0765306122448979,3.39,2.3444,24,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon lineolatus","Chaetodon_lineolatus",0.306711210227847,0.0497064236526847,37.6743401360645,0.742831035383792,9.24273442029483,0.216765317029492,4.71945899427693,0.209352693067217,36.2479649037988,1.7317679678312,6.19122462353863,0.401114508287463,0.894563367160603,0.116890135618674,3,0.763456026677273,0.0343649088289402,0.00298277690245984,0.000418812936399542,1.49251893742442,0.02291,0.00777551020408163,2.95,0.0765306122448979,3.39,2.3444,25,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon lineolatus","Chaetodon_lineolatus",0.313328536227844,0.050492748880636,37.6743401360645,0.742831035383792,9.24273442029483,0.216765317029492,4.71945899427693,0.209352693067217,36.2479649037988,1.7317679678312,6.19122462353863,0.401114508287463,0.894563367160603,0.116890135618674,3,0.763456026677273,0.0343649088289402,0.00322068657658205,0.000418812936399542,1.49251893742442,0.02291,0.00777551020408163,2.95,0.0765306122448979,3.39,2.3444,26,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon lineolatus","Chaetodon_lineolatus",0.320140256184192,0.0516211643253299,37.6743401360645,0.742831035383792,9.24273442029483,0.216765317029492,4.71945899427693,0.209352693067217,36.2479649037988,1.7317679678312,6.19122462353863,0.401114508287463,0.894563367160603,0.116890135618674,3,0.763456026677273,0.0343649088289402,0.00347579441788427,0.000418812936399542,1.49251893742442,0.02291,0.00777551020408163,2.95,0.0765306122448979,3.39,2.3444,27,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon lineolatus","Chaetodon_lineolatus",0.327152936871478,0.0531150047606115,37.6743401360645,0.742831035383792,9.24273442029483,0.216765317029492,4.71945899427693,0.209352693067217,36.2479649037988,1.7317679678312,6.19122462353863,0.401114508287463,0.894563367160603,0.116890135618674,3,0.763456026677273,0.0343649088289402,0.0037492106179345,0.000418812936399542,1.49251893742442,0.02291,0.00777551020408163,2.95,0.0765306122448979,3.39,2.3444,28,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon lineolatus","Chaetodon_lineolatus",0.334373393805055,0.0549930225624841,37.6743401360645,0.742831035383792,9.24273442029483,0.216765317029492,4.71945899427693,0.209352693067217,36.2479649037988,1.7317679678312,6.19122462353863,0.401114508287463,0.894563367160603,0.116890135618674,3,0.763456026677273,0.0343649088289402,0.00404210803447859,0.000418812936399542,1.49251893742442,0.02291,0.00777551020408163,2.95,0.0765306122448979,3.39,2.3444,29,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
"Chaetodontidae","Chaetodon lineolatus","Chaetodon_lineolatus",0.341808701547163,0.0572692816628014,37.6743401360645,0.742831035383792,9.24273442029483,0.216765317029492,4.71945899427693,0.209352693067217,36.2479649037988,1.7317679678312,6.19122462353863,0.401114508287463,0.894563367160603,0.116890135618674,3,0.763456026677273,0.0343649088289402,0.00435572518606546,0.000418812936399542,1.49251893742442,0.02291,0.00777551020408163,2.95,0.0765306122448979,3.39,2.3444,30,30,0.0037,0.0046,0.00037,0.00051,0.8,0.8,0.7
